#	الرمزُ الحالي	الاسمُ المقترحُ domain.resource.action	الفعل	الإدارة	الشاشة	الفاعل	ما يُكتب	الحدث	المستهلك	الأثر	العكس	①معنًى	②alias	③مالك	④مصدر	⑤معالج	⑥عكسٌ ماليّ	⑦دائرية	⑧الكود	حاجب	حالةُ الربط
195	cap.measure	suppliers.capacity.execute	قياس طاقة المورد	إدارة الموردين	طاقة المورد وجاهزيته ومهلة الإحلال	مدير الموردين	supplier_capacity	SupplierCapacityMeasured	التشغيل · المالية	الجاهزيةُ الفعليةُ تُقاس مقابل الدنيا · وتجاوزُ مهلة الإحلال يفتح جزاءً	إعادةُ قياسٍ بفترةٍ جديدة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
196	rule.define	suppliers.rule.define	تعريف قاعدة تحميل	إدارة الموردين	قواعد التحميل والجزاءات على المورد	مدير الموردين	supplier_rules	SupplierRuleDefined	الصيانة · المالية	كلُّ تحميلٍ بعدها يُحتسب بمعادلتها وسقفها — ولا تحميلَ خارجها	قاعدةٌ جديدةٌ بتاريخ سريان	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
197	sadv.grant	suppliers.sadv.disburse	صرف سلفة مورد	إدارة الموردين	سلفيات الموردين	المدير المالي	supplier_advances	SupplierAdvanceGranted	الموردون · المالية	جدولُ الاستقطاع يُولَّد · والخزينةُ تنخفض · والاستقطاعُ يبدأ من التسوية التالية	إلغاءٌ باسترداد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
198	org.change	governance.org.update	تعديل الهيكل التنظيمي	الحوكمة والالتزام	الهيكل التنظيمي والمسميات	الحوكمة	org_structure · versions	OrgStructureChanged	كلُّ الإدارات	الوحداتُ والمسمياتُ تتغير بقرارٍ مرجعيٍّ · والتكليفاتُ القائمةُ تُراجَع · والقوالبُ تُعاد اشتقاقها	رجوعٌ لنسخةٍ سابقةٍ بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
199	asg.issue	governance.assignment.execute	إصدار تكليف تنظيمي	الحوكمة والالتزام	التكليفات التنظيمية	الحوكمة	org_assignments	AssignmentIssued	الإدارة المعنية · الموارد · الصلاحيات	المكلَّفُ يعمل في نطاق التكليف ومدته · والصلاحيةُ تُشتق منه · وينتهي آليًّا بانقضائه	إنهاءٌ مبكرٌ بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
200	permit.grant	site.period.execute	إصدار إذن دخول	إدارة الموقع	أذون الزيارة والمركبات الخارجية	مدير الموقع	site_permits	SitePermitGranted	الموقع · الأمن · القوى	الدخولُ يُسمح للمستفيد في المدة المحددة — ولا دخولَ بلا إذنٍ ساري	إلغاءٌ فوريٌّ بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
201	house.assign	workforce.house.assign	تخصيص وحدة سكنية	القوى التشغيلية	السكن والإعاشة والمعسكرات	مدير القوى	housing_assignments	HousingAssigned	القوى · الموارد · المالية	الوحدةُ تُشغَل بسعتها · وتكلفةُ الإعاشة تُحمَّل على مركزها · والاستحقاقُ يُفحص من العقد	إخلاءٌ بتاريخ	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
202	move.execute	workforce.movement.execute	تنفيذ تنقّل عامل	القوى التشغيلية	تنقلات العاملين	مدير القوى	worker_movements	WorkerMoved	التشغيل · الموارد · النقل · الموقع	التخصيصُ السابق يُنهى والجديدُ يُفتح · ورحلةُ النقل تُطلب · والسكنُ يُعاد تخصيصُه · والبدلاتُ تُراجَع	عكسُ التنقّل بأمرٍ مقابل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
203	weval.close	hr.weval.close	إقفال تقييم أداء	الموارد البشرية	تقييم أداء العاملين	الموارد البشرية	worker_evaluations	WorkerEvaluated	الموارد · القوى	التقييمُ يدخل الملفَّ الوظيفي · ويؤثر في الترقية والبدل والتجديد	إعادةُ فتحٍ بقرارٍ وسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
204	eqt.define	fleet.eqt.define	تعريف نوع معدة	إدارة الأسطول	أنواع المعدات وفئاتها	الأسطول	equipment_types	EquipTypeDefined	المبيعات · الصيانة · التشغيل	النوعُ يصير متاحًا في بنود العقد وخطط الوقائية · ووحدةُ عدّاده تُثبَّت	تعطيلٌ بعد إنهاء معداته	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
205	fs.close	finance.fs.close	إقفال القوائم المالية	المالية والخزينة	القوائم المالية	الرئيس التنفيذي	financial_statements	StatementsClosed	نائبُ الرئيس التنفيذي المختص · المراجع الخارجي	القوائمُ تصير نهائيةً للفترة · ولا قيدَ بعدها إلا بفتحٍ بقرار	فتحٌ بقرار الجمعية أو المراجع	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
206	cost.compute	finance.cost.compute	احتساب التكلفة والربحية	المالية والخزينة	التكاليف والربحية بالمركز	النظام	cost_analysis	CostComputed	التشغيل · الأسطول · الصيانة · المبيعات	التكلفةُ تُوزَّع على المركز والمشروع والمعدة · وتظهر الوحداتُ الخاسرة	إعادةُ احتسابٍ بعد تصحيح	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
207	prov.use	finance.prov.execute	استخدام مخصص صيانة	المالية والخزينة	مخصص الصيانة والعمرات	المدير المالي	maintenance_provision	ProvisionUsed	الصيانة · الأسطول	المخصصُ ينخفض بقيمة العمرة · وتكلفةُ العمرة لا تُحمَّل مباشرةً على الفترة	عكسُ الاستخدام بقيدٍ مقابل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
208	route.define	finance.route.define	تعريف قاعدة توجيه	المالية والخزينة	قواعد توجيه الطلبات المالية	المدير المالي	routing_rules	RoutingRuleDefined	كلُّ الإدارات	كلُّ طلبٍ بعدها يسلك المسارَ الجديد بسقوفه — ولا يُوجَّه يدويًّا	قاعدةٌ جديدةٌ بتاريخ سريان	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
209	cycle.measure	finance.cycle.execute	قياس زمن الدورة	المالية والخزينة	زمن دورة الطلبات	النظام	cycle_time_metrics	CycleTimeMeasured	المالية · الإدارات	مواضعُ الاختناق تُكشف بالحلقة والمعتمِد — ويُرفع تقريرٌ دوريٌّ بالمتجاوزين	إعادةُ قياسٍ بفترة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
210	trace.follow	finance.trace.execute	تتبّع أثر واقعة	المالية والخزينة	تتبّع الأثر من الواقعة إلى القيد	المالية	—	—	—	خيطٌ متصلٌ من الواقعة التشغيلية إلى القيد المحاسبي — بلا انقطاع	◆ بلا عكس	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔ قارئٌ — لا أثرَ يُعكس	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
211	desk.post	finance.desk.execute	قيد من مكتب المحاسب	المالية والخزينة	مهام المحاسب اليومية	المحاسبُ المخوَّل	journal_entries	DeskPosted	المالية	القيدُ يُرفع للمراجعة قبل النشر — ولا ينشر المحاسبُ قيدَه	إعادةٌ للتصحيح	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
212	tcf.define	tickets.tcf.define	تعريف إعداد بلاغات	مركز البلاغات	إعدادات البلاغات — الأنواع والمهل والتصعيد	مركزُ البلاغات	ticket_config	TicketConfigDefined	كلُّ الإدارات	كلُّ بلاغٍ بعدها يُوجَّه ويُمهَّل بالإعداد الجديد — ولا توجيهَ يدوي	إعدادٌ جديدٌ بتاريخ سريان	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
213	tpl.generate	tickets.tpl.execute	توليد بلاغ دوري	مركز البلاغات	البلاغات الدورية المولَّدة	النظام	tickets	PeriodicTicketGenerated	الإدارة المستهدفة	البلاغُ يُنشأ في موعده بمكلَّفه ومهلته — ولا يحتاج من يتذكّره	تعطيلُ القالب بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
214	prt.create	governance.prt.create	إنشاء حساب بوابة خارجية	الحوكمة والالتزام	حسابات بوابة الأطراف الخارجية	مديرُ الصلاحيات	portal_users · isolation	PortalAccountCreated	المبيعات · الموردون · الحوكمة	الحسابُ يرى نطاقَه وحدَه بعزلٍ تام · ولا يرى بياناتِ طرفٍ آخر ولو كان في العقد نفسِه	تعطيلٌ فوريٌّ بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
215	ast.assign	governance.ast.assign	تكليف معاون بالنيابة	الحوكمة والالتزام	المعاونون والنيابة المؤقتة	الحوكمة	assistants · delegations	AssistantAssigned	الإدارة المعنية · سلّم الموافقات	المعاونُ يعتمد في نطاق الأصيل ومدته — ولا يتجاوز سقفَه · وينتهي آليًّا	إنهاءٌ مبكرٌ بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
216	quota.post	suppliers.quota.create	قيدُ استهلاكٍ في الدفتر	إدارة الموردين	دفتر استهلاك حصص الموردين	النظام	quota_ledger	QuotaConsumed	الموردون · التشغيل · المالية	سطرٌ لا يتكرر بمفتاح (الوحدة × الفترة × الحصة) · والرصيدُ ينقص · وبلوغُ السقف يمنع تخصيصًا جديدًا	سطرٌ عاكسٌ بمرجعه — لا حذفَ ولا تعديل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
217	plan.commit	suppliers.plan.approve	اعتمادُ خطة معدات مورد	إدارة الموردين	خطة معدات المورد المتعهَّد بها	مديرُ الموردين	supplier_equipment_plan	SupplierPlanCommitted	التشغيل · الأسطول	الخطةُ تصير التزامًا · وفجوةُ التغطية تُحتسب عليها · والتأخرُ عن تاريخ الجاهزية يفتح جزاءً	تعديلٌ بملحقٍ لا بتحرير	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
218	gate.pass	finance.gate.execute	اجتيازُ بوابة الاستحقاق	المالية والخزينة	فحص شروط الاستحقاق	المديرُ المالي	entitlement_gate · fin_events	EntitlementGatePassed	المالية · المبيعات · الموردون · القوى	الحارسُ يفحص: سلسلةٌ مكتملة · فترةٌ مفتوحة · عقدٌ نافذ · حصةٌ متاحة — ثم يتولد الأثرُ الماليُّ ولا يقع قبلها	ردٌّ بسببٍ محكومٍ يعيد الوحدةَ معلَّقة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
219	field.classify	governance.field.execute	تصنيفُ حقلٍ حساس	الحوكمة والالتزام	سياسات الحقول الحساسة	الحوكمة	field_classification	FieldClassified	كلُّ الإدارات	الحقلُ يُخفى لمن لا يملكه · وكلُّ اطّلاعٍ يُسجَّل · والأكثرُ تقييدًا يغلب عند تعارض القوالب	رفعُ التصنيف بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
220	glass.break	governance.glass.grant	منحُ صلاحية طوارئ	الحوكمة والالتزام	صلاحية الطوارئ اللحظية (كسر الزجاج)	الإدارةُ العامة	break_glass · audit	BreakGlassGranted	الحوكمة · الإدارة المعنية	الصلاحيةُ تُمنح دقائقَ معدودةً بموافقتين عليا · وكلُّ فعلٍ تحتها يُسجَّل ويُراجَع خلال 24 ساعة	إنهاءٌ فوريٌّ وتقريرُ مراجعةٍ إلزامي	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
221	review.close	governance.reversal.close	إقفالُ دورة مراجعة	الحوكمة والالتزام	دورة المراجعة الدورية للصلاحيات	الحوكمة	access_reviews	AccessReviewClosed	كلُّ الإدارات	ما لم يُؤكَّد يُسحب آليًّا · والحساباتُ الخاملةُ تُعطَّل · وتقريرُ الدورة يُرفع للإدارة العامة	فتحُ دورةٍ جديدةٍ لا إعادةَ فتح	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
222	found.close	governance.found.close	إغلاقُ وضع التأسيس	الحوكمة والالتزام	وضع التأسيس وإغلاقه	المديرُ التنفيذي	founding_mode · audit	FoundingModeClosed	كلُّ الإدارات	لا إدخالَ بعده إلا بسلسلة الاعتماد · وكلُّ ما أُدخل في الوضع يُوسَم «مؤسِّس» ويُراجَع	لا إعادةَ فتحٍ — يُفتح وضعُ تصحيحٍ مستقلٌّ بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
223	sm.define	governance.sm.define	تعريفُ آلة حالة	الحوكمة والالتزام	حالات المستندات وانتقالاتها	الحوكمة	state_machines · transitions	StateMachineDefined	كلُّ الإدارات	لا انتقالَ خارج المعرَّف · وكلُّ انتقالٍ له فعلٌ ومخوَّلٌ وشرط · والحارسُ يرفض ما سواه	نسخةٌ جديدةٌ بتاريخ سريان	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
224	dev.close	capital.deviation.close	إقفالُ ورقة انحراف	التمويل والملكية	انحرافات التمويل — السداد والملكية والتوثيق	إدارةُ التمويل	fin_deviations	DeviationClosed	المالية · الحوكمة	لا تُغلق بلا سببٍ معتمدٍ وقرارِ تسويةٍ وقيدٍ إن لزم — ولا تبقى مفتوحةً بلا حسم	إعادةُ فتحٍ بدليلٍ جديد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
225	rel.publish	governance.relocation.execute	نشرُ إصدار	الحوكمة والالتزام	بصمة الإصدار وتقرير النشر	الحوكمة	releases · release_manifest	ReleasePublished	كلُّ الإدارات	بصمةُ الإصدار تُثبَّت · وتقريرُ الاكتمال يُصدَر بالشاشات والأعمدة والأفعال المتغيرة · والرجوعُ ممكنٌ بعلَم	رجوعٌ للإصدار السابق بعلَمٍ وسجل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
226	ceo.approve	exec.ceo.approve	اعتمادُ الإدارة العليا	الإدارة التنفيذية	اعتمادات الرئيس التنفيذي	المديرُ التنفيذي	approvals · audit	ExecApproved	الإدارةُ الطالبة · الحوكمة	المستندُ ينفذ بعد أعلى حلقةٍ في السلّم · والتوقيعُ يُسجَّل بصفة الرئيس التنفيذي لا بتفويض	سحبُ اعتمادٍ بقرارٍ موثَّق	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
227	ceo.sign	exec.ceo.execute	التوقيعُ على عقد	الإدارة التنفيذية	توقيع العقود والالتزامات	المديرُ التنفيذي	contracts.signed · registry	ContractSigned	المبيعات · الموردون · التمويل · المالية · الحوكمة	العقدُ يصير نافذًا · والحاويةُ تُولَّد · والالتزامُ يدخل الموازنة والتدفق · ويُقيَّد في السجل الموحَّد	إنهاءٌ أو تعليقٌ بقرارٍ موثَّق	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
228	project.charter	exec.project.approve	اعتمادُ فتح مشروع	الإدارة التنفيذية	قرار فتح مشروع جديد	المديرُ التنفيذي	projects · site_managers · cost_centers	ProjectChartered	التشغيل · المبيعات · القوى · المالية · الأسطول · التمويل	المشروعُ يُفتح بمركز تكلفته · ومديرُ الموقع يُعيَّن بصلاحياته · والمواقعُ تُنشأ · والموارد تُحجز — ولا يقع شيءٌ من هذا بقرارٍ فردي	إغلاقُ المشروع بقرارٍ مشابهٍ ومحضرِ تصفية	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
229	model.define	sales.model.define	تعريفُ نموذج عمل	المبيعات والعقود	نماذج العمل ووحدات القياس	المديرُ التنفيذي	business_models · uom	BusinessModelDefined	المبيعات · التشغيل · الموردون · الأسطول · المالية	النموذجُ يحدد سلسلةً كاملة: وحدةَ القياس ← ما يُسجَّل ميدانيًّا ← وحدةَ الحاوية ← وحدةَ تعاقد المورد ← أساسَ الاستحقاق	نموذجٌ جديدٌ بتاريخ — ولا تعديلَ رجعيّ على عقدٍ نافذ	✘ رمزٌ لأكثرَ من معنى	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	نعم	معلَّقُ الربطِ — 228 من 242
230	source.set	fleet.source.execute	تحديدُ مصدر معدة	إدارة الأسطول	مصدر المعدة ونمط تملّكها	الأسطول والتمويل	equipment_sourcing	EquipmentSourced	المالية · التمويل · الموردون · التشغيل	المصدرُ يحدد: من يملك · من يُهلك · من يستحق العائد · ومن يُحمَّل الصيانة — والتشغيلُ يراها معدةً بلا مصدر	تغييرُ مصدرٍ بمستندٍ وأثرٍ محاسبي	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
231	shift.assign	site.shift.execute	تحديدُ ورديات الغد	إدارة الموقع	جدول الورديات — النهار والليل	مديرُ الموقع	shift_plan · assignments	ShiftPlanSet	القوى · الصيانة · التشغيل	المعدةُ والمشغّلُ يُثبَّتان للوردية · والتايم شيتُ يقبل عليهما · والصيانةُ تعرف نافذتَها · والتناوبُ يُحتسب	تبديلٌ بموافقة القوى وسببٍ مكتوب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
232	cal.approve	site.calendar.approve	اعتمادُ جدول عمل الموقع	إدارة الموقع	جدول عمل المنجم — الأسبوعي والشهري	مديرُ التشغيل	work_calendar	WorkCalendarApproved	الموقع · القوى · الصيانة · المبيعات	أيامُ العمل تصير نافذةً · والتناوبُ يُبنى عليها · ونوافذُ الوقائية تُحجز · والكمياتُ المخططةُ تُوزَّع	تعديلٌ باعتمادٍ وبيانِ أثر	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
233	gate.equip	site.gate.execute_equip	إصدارُ إذن دخول أو خروج معدة	إدارة الموقع	أذون دخول وخروج المعدات	مديرُ الموقع	site_gate_log · equipment.location	EquipmentGated	الأسطول · النقل · التشغيل · الصيانة	المعدةُ تدخل الموقعَ أو تخرج منه بتاريخٍ موثَّق · وموقعُها في الكرت يتغير · ولا حركةَ بلا إذنٍ ساري	إلغاءُ الإذن قبل التنفيذ	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
234	gate.person	site.gate.execute_person	إصدارُ إذن دخول أو خروج مشغّل	إدارة الموقع	أذون دخول وخروج المشغّلين	مديرُ الموقع	site_gate_log · assignments	PersonGated	القوى · الموارد · النقل	بدايةُ العمل أو نهايتُه تُوثَّق · والتخصيصُ يُفتح أو يُنهى · والتناوبُ والأجرُ يُحتسبان من التاريخ	إلغاءُ الإذن قبل التنفيذ	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
235	eq.quota.allocate	suppliers.eq.execute	توزيعُ حصة على معدة	إدارة الموردين	توزيع وحدات المورد على معداته	مديرُ الموردين	equipment_quota · quota_ledger	EquipmentQuotaAllocated	التشغيل · الموقع · المالية · المبيعات	الحارسُ يفحص Σ حصص المعدات ≤ حصة المورد · والمعدةُ الاحتياطيةُ تُقبل بصفر · والتخصيصُ الميدانيُّ يُقيَّد بالحصة	سحبُ حصةٍ بتاريخٍ وسببٍ ونقلُها لمعدةٍ أخرى	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
236	eq.quota.shift	suppliers.eq.transfer	نقلُ حصةٍ بين معدات المورد	إدارة الموردين	توزيع وحدات المورد على معداته	مديرُ الموردين	equipment_quota · audit	QuotaShifted	التشغيل · المالية	المورد حرٌّ في تنفيذ حصته بأيِّ معدةٍ من معداته — الأساسيةِ أو الاحتياطية · والمجموعُ لا يتغير · والنقلُ يُسجَّل بسببه	نقلٌ عكسيٌّ بمرجعه	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
237	pc.sign	hr.pc.approve	توقيعُ عقدٍ مشروعيٍّ مؤقت	الموارد البشرية	عقود المشاريع المؤقتة	الموارد البشرية	project_contracts	ProjectContractSigned	القوى · التشغيل · المالية	العقدُ يبدأ من تاريخ التعاقد وينتهي بأولِ محفّزٍ يقع: انتهاءُ مدته · أو انتهاءُ عقد المورد · أو انتهاءُ المشروع — ولا يُجدَّد تلقائيًّا	إنهاءٌ مبكرٌ بمستحقاته	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
238	pc.trigger	hr.pc.execute	وقوعُ محفّز انتهاء	الموارد البشرية	عقود المشاريع المؤقتة	النظام	project_contracts.state · alerts	ProjectContractTriggered	الموارد · القوى · التشغيل · المالية	العقودُ المرتبطةُ تُنبَّه قبل الانتهاء بمهلة · والتصفيةُ تُفتح · والتخصيصُ يُنهى · وإذنُ الخروج يُطلب	تمديدٌ بملحقٍ قبل الانتهاء	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
239	perm.trace	governance.permission.execute	تفسيرُ صلاحيةٍ لحساب	الحوكمة والالتزام	تفسير مصدر الصلاحية	مديرُ الصلاحيات	—	—	—	يُعرض كلُّ مصدرٍ بحكمه: مُنح من قالب العائلة · ومُنع من نوع العلاقة · والنتيجةُ ممنوع — والمنعُ يغلب المنح	◆ بلا عكس	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
240	dt.define	governance.dt.define	تعريفُ نوع مستند	الحوكمة والالتزام	سجل أنواع المستندات	الحوكمة	doc_types · numbering	DocTypeDefined	كلُّ الإدارات	نمطُ الترقيم يُثبَّت · وآلةُ الحالة تُربط · ومدةُ الحفظ النظاميةُ تُفرض · ولا يُنشأ مستندٌ بلا نوع	نسخةٌ جديدةٌ بتاريخ سريان	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
241	board.drill	exec.board.execute	التعمّقُ في مؤشر	الإدارة التنفيذية	لوحة الرئيس التنفيذي	المديرُ التنفيذي	—	—	—	يُفتح المصدرُ التفصيليُّ للرقم بنطاق الإدارة العليا — بلا أثرٍ على البيانات	◆ بلا عكس	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
242	risk.decide	exec.risk.execute_decide	حسمُ قضيةٍ عليا	الإدارة التنفيذية	المخاطر والقرارات العليا	المديرُ التنفيذي	exec_decisions · assignments	ExecDecisionMade	الإدارةُ المكلَّفة · الحوكمة	القرارُ يُلزم الإدارةَ المكلَّفة بمهلته · ويُسجَّل في سجل القرارات العليا · والمتابعةُ تُجدول	قرارٌ لاحقٌ يُعدّله بمرجع الأصل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
243	cons.flag	inventory.contract.execute	رصدُ استهلاكٍ شاذ	إدارة المخازن	استهلاك المعدة ومعدله	النظام	consumption_alerts	AbnormalConsumption	المخازن · الصيانة · التشغيل	تجاوزُ المعدل المرجعي بنسبةٍ معلنةٍ يفتح بلاغًا آليًّا — تسربٌ أو سوءُ تشغيلٍ أو خطأُ صرف	إغلاقُ التنبيه بسببٍ موثَّق	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
